customer_id,customer_name,customer_gender,kids_home,teens_home,number_complaints,distinct_stores_visited,spend_groceries,spend_electronics,typical_hour,spend_vegetables,spend_nonalcohol_drinks,spend_alcohol_drinks,spend_meat,spend_fish,spend_hygiene,spend_videogames,spend_petfood,total_distinct_products,year_first_transaction,latitude,longitude,has_loyalty_card,treated_percentage_of_products_bought_promotion,Education,Children,Age,Total Amount Spent,percentage_spend_groceries,percentage_spend_electronics,percentage_spend_vegetables,percentage_spend_nonalcohol_drinks,percentage_spend_alcohol_drinks,percentage_spend_meat,percentage_spend_fish,percentage_spend_hygiene,percentage_spend_videogames,percentage_spend_petfood
26391,Timothy`s Fishy,male,0,0,0,1,14165.0,28.0,7.0,489.0,333.0,4.0,111.0,39118.0,101.0,0.0,0.0,16.0,2005,39.35727547809932,-9.380782465549244,1,0.2115138489810671,No Degree,0,73,54349.0,0.2606303703839997,0.0005151888719203665,0.00899740565603783,0.006127067655338644,7.359841027433807e-05,0.0020423558851128815,0.7197556532778892,0.0018583598594270364,0.0,0.0
26730,Rebecca`s Fishy,female,0,0,0,1,11713.0,8.0,17.0,155.0,300.0,50.0,7.0,40199.0,88.0,0.0,0.0,19.0,2010,39.357123471626736,-9.380919716110578,1,0.5827571604191266,No Degree,0,42,52520.0,0.22301980198019802,0.0001523229246001523,0.002951256664127951,0.0057121096725057125,0.000952018278750952,0.0001332825590251333,0.7654036557501904,0.0016755521706016757,0.0,0.0
26834,Christopher`s Fishy,male,0,0,0,1,14525.0,115.0,8.0,299.0,298.0,29.0,129.0,33198.0,64.0,0.0,0.0,28.0,2005,38.9640140969248,-9.417628647269792,1,0.1837174674456189,No Degree,0,61,48657.0,0.2985181988203136,0.0023634831576134986,0.0061450562097950965,0.006124504182337588,0.0005960087962677518,0.00265121154201862,0.6822862075343733,0.0013153297572805558,0.0,0.0
26862,Robert`s Fishy,male,0,0,1,1,11628.0,114.0,6.0,221.0,277.0,110.0,27.0,38574.0,130.0,0.0,0.0,17.0,2011,38.96391147147621,-9.4168139861672,1,0.5778359750252999,No Degree,0,47,51081.0,0.2276384565689787,0.0022317495742056733,0.004326461893854858,0.0054227599303067675,0.0021534425716019656,0.0005285722675750279,0.7551535796088565,0.0025449775846205047,0.0,0.0
26945,Martha`s Fishy,female,0,0,0,1,18055.0,396.0,6.0,404.0,322.0,157.0,159.0,42450.0,86.0,0.0,0.0,29.0,2013,39.35635752439797,-9.380428442527172,1,0.4503916053006735,No Degree,0,69,62029.0,0.29107353012300696,0.006384110657918071,0.006513082590401264,0.005191120282448532,0.0025310741749826693,0.0025633171581034677,0.6843573167389447,0.0013864482741943285,0.0,0.0
27055,Sandy`s Fishy,male,0,0,0,1,15284.0,140.0,13.520579668624361,737.0,196.0,91.0,30.0,42322.0,282.0,0.0,0.0,15.0,2010,39.356092155559146,-9.381312397141867,1,0.4513972154284403,No Degree,0,58,59082.0,0.2586913103821807,0.0023695880301953217,0.012474188416099659,0.0033174232422734503,0.001540232219626959,0.0005077688636132832,0.7163264615280458,0.004773027317964863,0.0,0.0
27136,Ron`s Fishy,male,0,0,0,1,16051.0,42.0,9.0,109.0,363.0,23.0,24.0,36936.0,17.0,0.0,0.0,29.0,2016,38.96351466582196,-9.417648415463912,1,0.3702077741430947,No Degree,0,31,53565.0,0.2996546252216933,0.0007840940912909549,0.002034910855969383,0.00677681321758611,0.0004293848595164753,0.0004480537664519742,0.6895547465695884,0.0003173714179034817,0.0,0.0
27266,William`s Fishy,male,0,0,0,1,13857.0,139.0,8.0,366.0,486.0,62.0,56.0,39142.0,41.0,0.0,0.0,9.0,2010,38.96252050078561,-9.41782606616242,1,0.4674102739709498,No Degree,0,71,54149.0,0.2559050028624721,0.0025669910801676857,0.006759127592383977,0.008975234999722987,0.0011449888271251546,0.0010341834567582041,0.722857301150529,0.0007571700308408281,0.0,0.0
27441,Mark`s Fishy,male,0,0,0,1,15569.0,344.0,17.0,437.0,267.0,24.0,14.0,42833.0,65.0,0.0,0.0,14.0,2017,39.3559682510651,-9.381629510121488,1,0.4189489036734615,No Degree,0,77,59553.0,0.2614309942404245,0.005776367269491042,0.007338001444091817,0.004483401339982872,0.0004030023676389099,0.00023508471445603076,0.7192416838782261,0.0010914647456887142,0.0,0.0
27524,Felix`s Fishy,male,0,0,0,1,13633.0,265.0,17.0,526.0,345.0,77.0,127.0,44159.0,138.0,0.0,0.0,24.0,2011,39.35576074039529,-9.38163569177559,1,0.185105309258038,No Degree,0,32,59270.0,0.23001518474776447,0.004471064619537709,0.00887464147123334,0.005820819976379281,0.0012991395309600135,0.0021427366289859962,0.7450480850345875,0.0023283279905517125,0.0,0.0
27532,Marion`s Fishy,female,0,0,1,1,13065.0,162.0,17.0,389.0,326.0,72.0,57.0,40546.0,144.0,0.0,0.0,24.0,2007,38.96409794335252,-9.417348006990943,1,0.7009638067394364,No Degree,0,82,54761.0,0.23858220266247876,0.0029583097459871077,0.007103595624623363,0.0059531418345172655,0.0013148043315498255,0.0010408867624769453,0.7404174503752671,0.002629608663099651,0.0,0.0
27664,David`s Fishy,male,0,0,1,1,11693.0,135.0,17.0,251.0,269.0,163.0,117.0,41206.0,108.0,0.0,0.0,27.0,2009,38.9626591900378,-9.416482843576675,1,0.40853538544163,No Degree,0,34,53942.0,0.21676986392792258,0.0025026880723740316,0.004653145971599125,0.004986837714582329,0.0030217641170145713,0.002168996329390827,0.7638945534092173,0.002002150457899225,0.0,0.0
27707,Margaret`s Fishy,female,0,0,1,1,16406.0,273.0,13.520579668624361,562.0,232.0,156.0,92.0,41879.0,132.0,0.0,0.0,12.0,2007,38.96328471114087,-9.417182239677622,1,0.6951229793513416,No Degree,0,66,59732.0,0.27466014866403266,0.00457041451818121,0.009408692158307105,0.003884015268197951,0.002611665438960691,0.001540212951181946,0.7011149802450948,0.0022098707560436618,0.0,0.0
27900,Annette`s Fishy,female,0,0,0,1,11456.0,221.0,7.0,560.0,305.0,141.0,90.0,47414.0,53.0,0.0,0.0,19.0,2010,38.96351819546477,-9.416701770000298,1,0.4536786170898863,No Degree,0,77,60240.0,0.19017264276228418,0.0036686586985391766,0.009296148738379814,0.005063081009296149,0.002340637450199203,0.00149402390438247,0.7870849933598938,0.0008798140770252324,0.0,0.0
27981,Joseph`s Fishy,male,0,0,0,1,12886.0,39.0,17.0,290.0,451.0,164.0,90.0,37841.0,93.0,0.0,0.0,23.0,2009,38.96375559579535,-9.417918958851716,1,0.5413670284451354,No Degree,0,41,51854.0,0.24850541906121032,0.0007521116982296448,0.005592625448374282,0.008697496817988969,0.0031627261156323525,0.0017356423805299495,0.7297604813514869,0.0017934971265476144,0.0,0.0
28269,Martha`s Fishy,female,0,0,0,1,14175.0,506.0,17.0,607.0,360.0,66.0,29.0,44052.0,37.0,0.0,0.0,14.0,2017,38.96356452926424,-9.417186055513923,1,0.1050093865418513,No Degree,0,30,59832.0,0.23691335740072203,0.00845701296964835,0.01014507287070464,0.006016847172081829,0.001103088648215002,0.00048469046663992513,0.7362615322904131,0.0006183981815750768,0.0,0.0
28291,Harold`s Fishy,male,0,0,1,1,14465.0,51.0,17.0,19.0,426.0,135.0,61.0,44782.0,78.0,0.0,0.0,17.0,2011,39.357483477663735,-9.381620642274688,1,0.2899301637953579,No Degree,0,83,60017.0,0.24101504573704116,0.0008497592348834497,0.0003165769698585401,0.007097988903144109,0.0022493626805738373,0.0010163786927037339,0.7461552560107969,0.0012996317709982172,0.0,0.0
28355,Denise`s Fishy,female,0,0,0,1,14918.0,96.0,17.0,38.0,134.0,59.0,71.0,37208.0,65.0,0.0,0.0,7.0,2010,39.35738100847077,-9.381655718485003,1,0.3028775358249093,No Degree,0,52,52589.0,0.2836714902356006,0.0018254768107398886,0.0007225845709178725,0.0025480613816577613,0.001121907623267223,0.0013500922246097093,0.7075243872292685,0.0012359999239384663,0.0,0.0
28586,Dorothy`s Fishy,female,0,0,0,1,14922.0,148.0,8.0,150.0,400.0,117.0,78.0,38238.0,187.0,0.0,0.0,22.0,2010,39.356979239130006,-9.381864972115716,1,0.6547450022349797,No Degree,0,64,54240.0,0.27511061946902654,0.002728613569321534,0.0027654867256637168,0.007374631268436578,0.002157079646017699,0.0014380530973451327,0.7049778761061947,0.0034476401179941002,0.0,0.0
28623,Shirley`s Fishy,female,0,1,1,1,14517.0,270.0,8.0,217.0,411.0,213.0,50.0,34952.0,73.0,0.0,0.0,25.0,2020,39.356104444638646,-9.38080585823418,1,0.4171360437931051,No Degree,1,27,50703.0,0.28631441926513224,0.005325128690610023,0.00427982565134213,0.008106029229039701,0.004200934855925685,0.0009861349427055597,0.6893477703488945,0.0014397570163501173,0.0,0.0
28839,Clifford`s Fishy,male,0,0,1,1,13994.0,154.0,6.0,11.0,255.0,156.0,103.0,36394.0,158.0,0.0,0.0,15.0,2009,38.96294424524309,-9.416396041976762,1,0.3159150408331359,No Degree,0,56,51225.0,0.2731869204489995,0.003006344558321132,0.00021473889702293801,0.004978038067349927,0.0030453879941434846,0.002010736944851147,0.710473401659346,0.003084431429965837,0.0,0.0
28851,Teresa`s Fishy,female,0,0,1,1,16623.0,267.0,7.0,301.0,295.0,54.0,100.0,36314.0,119.0,0.0,0.0,7.0,2008,39.35660030015197,-9.382211672512954,1,0.2712306838514743,No Degree,0,67,54073.0,0.30741775007859745,0.004937769311856194,0.005566548924601927,0.005455587816470328,0.0009986499731843988,0.0018493518021933312,0.6715736134484863,0.002200728644610064,0.0,0.0
28974,Marvin`s Fishy,male,1,0,0,1,15754.0,367.0,7.0,333.0,209.0,137.0,141.0,1471.4238457539814,69.0,0.0,0.0,0.0,2009,39.35652626418154,-9.380882107363286,1,0.1629906788125934,No Degree,1,61,18481.423845753983,0.8524235000226676,0.019857777358659325,0.018018092262761732,0.011308652501252858,0.007412848768763835,0.00762928230945767,0.07961636819946824,0.003733478576968647,0.0,0.0
29135,Margaret`s Fishy,female,0,0,0,1,14789.0,127.0,8.0,656.0,283.0,112.0,87.0,34223.0,118.0,0.0,0.0,8.0,2023,39.35582471536943,-9.382164999328117,1,0.3682593943369539,No Degree,0,24,50395.0,0.2934616529417601,0.002520091278896716,0.013017164401230281,0.00561563647187221,0.0022224427026490724,0.001726361742236333,0.6790951483282072,0.0023415021331481298,0.0,0.0
29289,Theodore`s Fishy,male,0,0,0,1,14624.0,184.0,7.0,301.0,243.0,101.0,12.0,39368.0,100.0,0.0,0.0,21.0,2009,39.35583538814495,-9.380386687738902,1,0.5936267987123734,No Degree,0,61,54933.0,0.2662152076165511,0.0033495348879544174,0.005479402180838476,0.004423570531374583,0.0018386033895836746,0.0002184479274752881,0.716654834070595,0.0018203993956274007,0.0,0.0
29349,Dustin`s Fishy,male,0,0,0,1,13997.0,285.0,9.0,161.0,367.0,152.0,17.0,42209.0,52.0,0.0,0.0,15.0,2024,38.96228771112369,-9.417570011665063,1,0.1486644749107992,No Degree,0,22,57240.0,0.24453179594689028,0.004979035639412998,0.0028127183787561147,0.006411600279524808,0.002655485674353599,0.00029699510831586305,0.7374039133473096,0.0009084556254367575,0.0,0.0
29584,Artie`s Fishy,female,0,0,1,1,14073.0,239.0,17.0,480.0,510.0,137.0,104.0,40917.0,129.0,0.0,0.0,23.0,2005,39.35603260107884,-9.382073960393774,1,0.8769807159816886,No Degree,0,46,56589.0,0.24868790754386896,0.004223435650037993,0.008482213857816891,0.009012352223930447,0.002420965205251904,0.001837813002526993,0.7230557175422785,0.002279594974288289,0.0,0.0
29635,Rudy`s Fishy,male,0,0,1,1,13765.0,580.0,9.0,115.0,184.0,217.0,180.0,36107.0,58.0,0.0,0.0,7.0,2009,38.96231246610346,-9.417406191959044,1,0.3673158196321453,No Degree,0,62,51206.0,0.2688161543569113,0.011326797640901456,0.0022458305667304615,0.003593328906768738,0.004237784634613132,0.0035152130609694176,0.7051322110690154,0.0011326797640901457,0.0,0.0
29655,Douglas`s Fishy,male,0,0,1,1,14313.0,182.0,8.0,304.0,397.0,140.0,117.0,39189.0,153.0,0.0,0.0,32.0,2008,39.35580338289738,-9.38080131485763,1,0.0124679426970871,No Degree,0,77,54795.0,0.2612099644128114,0.0033214709371293,0.005547951455424765,0.007245186604617209,0.0025549776439456155,0.002135231316725979,0.7151929920613195,0.00279222556802628,0.0,0.0
29680,Rene`s Fishy,male,0,0,0,1,13066.0,133.0,7.0,169.0,268.0,15.0,49.0,41541.0,124.0,0.0,0.0,15.0,2009,39.357324540162864,-9.381161878579626,1,0.6380190725262269,No Degree,0,84,55365.0,0.23599747132665042,0.002402239682109636,0.0030524699720039738,0.004840603269213402,0.000270929287455974,0.0008850356723561817,0.7503115686805744,0.0022396821096360518,0.0,0.0
29745,Joe`s Fishy,male,0,0,0,1,11967.0,32.0,11.0,270.0,14.0,17.0,103.0,37979.0,41.0,0.0,0.0,14.0,2010,38.962996069362056,-9.41763309876805,1,0.3767514989824204,No Degree,0,62,50423.0,0.23733216984312713,0.0006346310215576225,0.0053546992443924395,0.00027765107193145983,0.00033714773020248695,0.0020427186006385977,0.7532078614917795,0.0008131209963707038,0.0,0.0
29784,Jerry`s Fishy,male,0,0,1,1,12445.0,226.0,7.0,419.0,227.0,87.0,39.0,30920.0,97.0,0.0,0.0,15.0,2018,39.35654254290812,-9.381405237598395,1,0.2579207763019698,No Degree,0,26,44460.0,0.2799145299145299,0.005083220872694557,0.009424201529464687,0.005105713000449843,0.0019568151147098516,0.0008771929824561404,0.6954565901934323,0.002181736392262708,0.0,0.0
29825,Kara`s Fishy,female,0,0,1,1,11955.0,75.0,17.0,107.0,245.0,85.0,97.0,43719.0,107.0,0.0,0.0,9.0,2014,39.3575429177064,-9.382030978009093,1,0.0053378778466347,No Degree,0,53,56390.0,0.21200567476502927,0.0013300230537329314,0.0018974995566589821,0.0043447419755275754,0.0015073594608973223,0.0017201631494945912,0.7752970384820004,0.0018974995566589821,0.0,0.0
30221,Robert`s Fishy,male,0,0,0,1,13894.0,210.0,6.0,34.0,477.0,115.0,89.0,34135.0,77.0,0.0,0.0,17.0,2009,38.96275228256125,-9.418036712590135,1,0.0323612170555352,No Degree,0,43,49031.0,0.2833717444065999,0.004283004629724052,0.0006934388448124655,0.009728539087516062,0.002345454916277457,0.0018151781525973364,0.6961922049315739,0.0015704350308988191,0.0,0.0
30310,Pattie`s Fishy,female,0,0,0,1,12078.0,67.0,17.0,442.0,239.0,175.0,128.0,39932.0,108.0,0.0,0.0,14.0,2014,39.356011981331605,-9.381104685367731,1,0.700250115891683,No Degree,0,33,53169.0,0.2271624442814422,0.0012601327841411348,0.00831311478493107,0.004495100528503451,0.0032913916003686357,0.002407417856269631,0.7510391393481164,0.002031258816227501,0.0,0.0
30367,Stasia`s Fishy,female,0,0,0,1,15169.0,391.0,8.0,597.0,339.0,130.0,41.0,39591.0,115.0,0.0,0.0,17.0,2012,38.96265945724752,-9.417932367524568,1,0.305872696171189,No Degree,0,40,56373.0,0.2690827169034822,0.0069359445124439,0.010590176148156032,0.0060135171092544305,0.0023060685079736754,0.0007272985294378514,0.7023042946091214,0.002039983680130559,0.0,0.0
30481,Donald`s Fishy,male,0,1,0,1,12451.0,318.0,6.0,123.0,267.0,187.0,96.0,36612.0,79.0,0.0,0.0,19.0,2005,38.96408313321943,-9.417316699445982,1,0.6175423017240551,No Degree,1,50,50133.0,0.24835936409151657,0.006343127281431393,0.002453473759798935,0.00532583328346598,0.003730077992539844,0.0019149063491113638,0.7302974088923464,0.0015758083497895597,0.0,0.0
30691,Barbara`s Fishy,female,0,0,1,1,13796.0,76.0,7.0,584.0,282.0,66.0,157.0,39503.0,124.0,0.0,0.0,16.0,2024,38.96226990622058,-9.416772937956363,1,0.3902762762444115,No Degree,0,23,54588.0,0.25272953762731737,0.0013922473803766396,0.010698321975525756,0.005165970542976479,0.0012090569355902396,0.0028760899831464792,0.7236572140397157,0.0022715615153513593,0.0,0.0
30901,Maria`s Fishy,female,0,0,1,1,15091.0,10.0,9.0,382.0,359.0,118.0,45.0,41698.0,109.0,0.0,0.0,6.0,2008,39.35730152703251,-9.380888937106583,1,0.3240963641588038,No Degree,0,39,57812.0,0.26103577112018267,0.00017297446896838027,0.006607624714592126,0.006209783435964852,0.002041098733826887,0.0007783851103577112,0.721268940704352,0.001885421711755345,0.0,0.0
31173,Vernita`s Fishy,female,0,0,1,1,12066.0,156.0,8.0,106.0,370.0,168.0,58.0,36031.0,82.0,0.0,0.0,32.0,2012,39.35666901665971,-9.380758055284865,1,0.451359086139566,No Degree,0,76,49037.0,0.2460590982319473,0.0031812712849481005,0.00216163305259294,0.0075453229194281865,0.003425984460713339,0.001182780349531986,0.7347717029997757,0.001672206701062463,0.0,0.0
31250,Henrietta`s Fishy,female,0,0,0,1,13621.0,139.0,17.0,244.0,326.0,35.0,52.0,41550.0,104.0,0.0,0.0,17.0,2007,39.35755513749731,-9.38126628723471,1,0.5793621219056271,No Degree,0,59,56071.0,0.24292414973872412,0.002478999839489219,0.004351625617520644,0.005814057177507089,0.0006242085926771415,0.0009273956234060387,0.7410247721638636,0.0018547912468120775,0.0,0.0
31271,Irma`s Fishy,female,0,0,1,1,14388.0,281.0,7.0,207.0,221.0,64.0,70.0,43926.0,119.0,0.0,0.0,25.0,2011,39.35653528858419,-9.381143839362618,1,0.51672673476765,No Degree,0,66,59276.0,0.2427289290775356,0.0047405357986368855,0.003492138470881976,0.0037283217491058777,0.001079694986166408,0.0011809163911195087,0.7410419056616506,0.002007557864903165,0.0,0.0
31517,David`s Fishy,male,0,0,0,1,16021.0,479.0,9.0,664.0,291.0,85.0,131.0,36018.0,163.0,0.0,0.0,48.0,2012,39.356746469668,-9.381151848862526,1,0.4407612944586295,No Degree,0,50,53852.0,0.29750055708237394,0.00889474857015524,0.012330089875956326,0.005403699026962787,0.00157840005942212,0.0024325930327564436,0.6688330981207754,0.0030268142315977124,0.0,0.0
31584,Alvaro`s Fishy,male,1,0,0,1,13796.0,151.0,8.0,334.0,482.0,73.0,89.0,41058.0,40.0,0.0,0.0,13.0,2015,39.35675941780057,-9.380989796890908,1,0.3780939742021938,No Degree,1,32,56023.0,0.2462560019991789,0.002695321564357496,0.0059618371026185675,0.008603609231922603,0.0013030362529675313,0.0015886332399193189,0.732877568141656,0.0007139924673794691,0.0,0.0
31838,Ursula`s Fishy,female,0,0,1,1,13837.0,104.0,9.0,321.0,445.0,36.0,33.0,45651.0,101.0,0.0,0.0,24.0,2011,38.96345024145518,-9.417103952881632,1,0.2534887539209757,No Degree,0,60,60528.0,0.22860494316679883,0.001718213058419244,0.005303330689928628,0.007351969336505419,0.0005947660586835844,0.0005452022204599524,0.7542129262490087,0.0016686492201956119,0.0,0.0
31962,Louis`s Fishy,male,0,0,0,1,11968.0,117.0,17.0,348.0,274.0,118.0,102.0,46037.0,134.0,0.0,0.0,22.0,2011,39.35730015053016,-9.381609226379952,1,0.765137910881577,No Degree,0,73,59098.0,0.20251108328539036,0.001979762428508579,0.0058885241463332095,0.0046363667129175265,0.0019966834749060884,0.0017259467325459407,0.778994213002132,0.002267420217266236,0.0,0.0
31988,Cindy`s Fishy,female,0,0,0,1,13372.0,306.0,8.0,514.0,235.0,161.0,92.0,38170.0,3.0,0.0,0.0,6.0,2015,39.35619725138843,-9.380982087474214,1,0.5944000158882556,No Degree,0,51,52853.0,0.25300361379675707,0.005789642972016726,0.009725086560838552,0.00444629443929389,0.0030461847009630484,0.0017406769719788848,0.7221917393525439,5.6761205608007116e-05,0.0,0.0
32141,Joshua`s Fishy,male,0,0,1,1,14180.0,329.0,6.0,319.0,396.0,126.0,102.0,34863.0,114.0,0.0,0.0,28.0,2016,39.35720735551296,-9.382142665344103,1,0.2534887539209757,No Degree,0,56,50429.0,0.28118741200499714,0.006524023875151203,0.00632572527712229,0.007852624481944912,0.0024985623351642906,0.0020226456998949016,0.6913284023081957,0.002260604017529596,0.0,0.0
32156,Charles`s Fishy,male,0,0,0,1,11737.0,56.0,9.0,233.0,338.0,59.0,50.0,38939.0,11.0,0.0,0.0,18.0,2015,38.96341649019899,-9.417647343344894,1,0.4277023665367306,No Degree,0,33,51423.0,0.22824417089629154,0.0010890068646325574,0.004531046418917605,0.00657293429010365,0.001147346518095016,0.0009723275577076405,0.7572292553915563,0.00021391206269568092,0.0,0.0
32166,Patricia`s Fishy,female,0,0,1,1,14383.0,138.0,8.0,758.0,381.0,189.0,127.0,46427.0,99.0,0.0,0.0,16.0,2009,39.35649802300112,-9.380620638304128,1,0.3028225668187405,No Degree,0,36,62502.0,0.23012063613964354,0.0022079293462609196,0.012127611916418675,0.0060958049342421045,0.003023903235096477,0.0020319349780807015,0.7428082301366357,0.0015839493136219642,0.0,0.0
32373,Karin`s Fishy,female,0,0,1,1,14082.0,324.0,6.0,258.0,307.0,180.0,138.0,36880.0,58.0,0.0,0.0,20.0,2007,39.35642052518624,-9.3815081856591,1,0.1798710805856706,No Degree,0,78,52227.0,0.26963065081279797,0.006203687747716698,0.004939973576885519,0.005878185612805637,0.0034464931931759437,0.0026423114481015568,0.7061481609129378,0.001110536695578915,0.0,0.0
32586,Jeremy`s Fishy,male,0,0,0,1,13198.0,406.0,9.0,26.0,294.0,168.0,46.0,39207.0,102.0,0.0,0.0,11.0,2010,38.96411371711935,-9.417296633352214,1,0.5840122039048918,No Degree,0,65,53447.0,0.24693621718711994,0.007596310363537711,0.0004864632252511834,0.005500776470147997,0.00314330084008457,0.0008606657062136322,0.7335678335547364,0.0019084326529084888,0.0,0.0
32674,Dean`s Fishy,male,0,0,0,1,13187.0,312.0,8.0,208.0,361.0,209.0,106.0,34413.0,90.0,0.0,0.0,14.0,2012,38.96304446749628,-9.41666437180994,1,0.3292064157882678,No Degree,0,62,48886.0,0.2697500306836313,0.006382195311541137,0.004254796874360757,0.007384527267520353,0.004275252628564415,0.002168309945587694,0.7039438694104652,0.001841017878329174,0.0,0.0
32840,Brian`s Fishy,male,1,0,1,1,12319.0,175.0,6.0,226.0,304.0,108.0,74.0,40227.0,79.0,0.0,0.0,25.0,2011,39.35632595635487,-9.382239251748135,1,0.1346148355416224,No Degree,1,47,53512.0,0.2302100463447451,0.0032702945133801765,0.004223351771565256,0.005680968754671849,0.0020182388996860517,0.0013828673942293318,0.7517379279413964,0.0014763043803259083,0.0,0.0
32862,Jerome`s Fishy,male,1,0,0,1,14098.0,376.0,6.0,120.0,342.0,138.0,67.0,38151.0,41.0,0.0,0.0,23.0,2014,38.96288712569908,-9.416980081983068,1,0.6495205428269563,No Degree,1,27,53333.0,0.26433915211970077,0.007050044062775393,0.0022500140625878913,0.00641254007837549,0.0025875161719760746,0.0012562578516115725,0.7153357208482553,0.0007687548047175294,0.0,0.0
32939,Minerva`s Fishy,female,0,0,0,1,14050.0,142.0,17.0,685.0,341.0,121.0,83.0,37855.0,29.0,0.0,0.0,13.0,2013,39.35744564325782,-9.381512446734954,1,0.7396898549253903,No Degree,0,34,53306.0,0.2635725809477357,0.002663865230930852,0.012850335797096012,0.0063970284770945105,0.002269913330581923,0.0015570479870933853,0.7101451994147,0.0005440288147675684,0.0,0.0
32965,Lois`s Fishy,female,0,0,0,1,13437.0,326.0,9.0,481.0,301.0,145.0,122.0,42302.0,140.0,0.0,0.0,27.0,2013,38.96247385409658,-9.417012330821107,1,0.3637383164243459,No Degree,0,59,57254.0,0.23469102595451846,0.005693925315261816,0.00840115974429734,0.005257274600901247,0.0025325741432912986,0.002130855486079575,0.7388479407552311,0.0024452440004191847,0.0,0.0
32971,Douglas`s Fishy,male,0,0,0,1,12102.0,370.0,7.0,410.0,432.0,222.0,111.0,38255.0,140.0,0.0,0.0,13.0,2009,39.35683103232791,-9.38170664525099,1,0.6304773660892888,No Degree,0,79,52042.0,0.23254294608201068,0.00710964221205949,0.007878252180930786,0.00830098766381,0.0042657853272356945,0.0021328926636178473,0.735079358979286,0.002690134891049537,0.0,0.0
33017,Corey`s Fishy,male,0,0,1,1,11943.0,349.0,17.0,651.0,389.0,15.0,134.0,45727.0,137.0,0.0,0.0,26.0,2009,38.962474964488266,-9.41701122219624,1,0.3227802234611165,No Degree,0,69,59345.0,0.20124694582525907,0.005880866121829977,0.010969753138427837,0.00655489089224029,0.0002527592889038672,0.0022579829808745473,0.770528266913809,0.0023085348386553206,0.0,0.0
33034,Edward`s Fishy,male,0,0,0,1,13711.0,273.0,10.0,456.893937976519,217.0,87.0,146.0,39830.0,56.0,0.0,0.0,20.0,2006,38.96261632153729,-9.416632641747178,1,0.595292221034804,No Degree,0,40,54776.89393797652,0.2503062699306183,0.00498385323397701,0.008340997547138337,0.003961524365468906,0.0015882609207179485,0.0026653574071818444,0.7271314077263895,0.0010223288685081047,0.0,0.0
33233,Melanie`s Fishy,female,0,0,0,1,14705.0,81.0,9.0,146.0,399.0,81.0,70.0,40090.0,99.0,0.0,0.0,5.0,2012,39.356104700785245,-9.381236225855806,1,0.1147471219588961,No Degree,0,60,55671.0,0.2641411147635214,0.0014549765587109984,0.002622550340392664,0.007167106752168993,0.0014549765587109984,0.001257387149503332,0.7201235831941226,0.0017783046828689982,0.0,0.0
33464,Carol`s Fishy,female,0,0,0,1,14353.0,52.0,6.0,267.0,315.0,191.0,21.0,41780.0,40.0,0.0,0.0,19.0,2011,39.35724746518861,-9.380965289154943,1,0.3707893603065382,No Degree,0,45,57019.0,0.25172310984057944,0.00091197670951788,0.0046826496431014225,0.005524474298041004,0.0033497606061137514,0.00036829828653606693,0.7327382100703275,0.0007015205457829846,0.0,0.0
33620,William`s Fishy,male,0,0,1,1,16356.0,125.0,7.0,1389.0,255.0,34.0,139.0,42318.0,54.0,0.0,0.0,38.0,2010,39.35702470501954,-9.380993938449802,1,0.135783492318142,No Degree,0,78,60670.0,0.2695895829899456,0.0020603263556947422,0.022894346464479975,0.004203065765617274,0.0005604087687489698,0.0022910829075325533,0.6975111257623208,0.0008900609856601285,0.0,0.0
33659,Vera`s Fishy,female,0,0,1,1,13973.0,75.0,13.520579668624361,574.0,223.0,76.0,66.0,39303.0,96.0,0.0,0.0,23.0,2014,38.96350197559659,-9.417987732676645,1,0.2692299881308589,No Degree,0,83,54386.0,0.25692273746920163,0.0013790313683668591,0.010554186739234361,0.004100319935277461,0.0013974184532784173,0.001213547604162836,0.7226675982789689,0.0017651601515095796,0.0,0.0
33747,Harold`s Fishy,male,0,0,0,1,14827.0,129.0,17.0,210.0,254.0,43.0,72.0,37765.0,67.0,0.0,0.0,25.0,2006,38.9628113592972,-9.416139746170938,1,0.1668501726578407,No Degree,0,50,53367.0,0.27783086926377726,0.002417224127269661,0.003935016021136658,0.004759495568422433,0.0008057413757565537,0.001349148350103997,0.7076470478010756,0.0012554574924578859,0.0,0.0
33929,Evelyn`s Fishy,female,0,0,1,1,14890.0,7.0,7.0,237.0,215.0,100.0,75.0,36411.0,100.0,0.0,0.0,20.0,2013,39.356219727772114,-9.381806134802009,1,0.4641272483588977,No Degree,0,52,52035.0,0.28615355049485924,0.000134524839050639,0.004554626693571634,0.004131834342269626,0.0019217834150091284,0.0014413375612568463,0.6997405592389737,0.0019217834150091284,0.0,0.0
34150,Jerry`s Fishy,male,0,0,1,1,16092.0,160.0,7.0,704.0,347.0,30.0,74.0,38159.0,59.0,0.0,0.0,21.0,2009,38.962334982601135,-9.416944119925557,1,0.2872853134942672,No Degree,0,41,55625.0,0.28929438202247193,0.0028764044943820227,0.012656179775280899,0.006238202247191012,0.0005393258426966292,0.0013303370786516854,0.6860044943820225,0.0010606741573033708,0.0,0.0
